COOPID, YEAR, MONTH, DAY, PRECIPITATION, MAX TEMP, MIN TEMP, MEAN TEMP
81276,1975,8,25,0,92,73,82.5
81276,1975,8,26,0,93,75,84
81276,1975,8,27,0,90,76,83
81276,1975,8,28,0,92,75,83.5
81276,1975,8,29,0,92,73,82.5
81276,1975,8,30,0,91,68,79.5
81276,1975,8,31,0.64,91,69,80
81276,1975,9,1,0,91,68,79.5
81276,1975,9,2,0.04,92,69,80.5
81276,1975,9,3,0.13,88,69,78.5
81276,1975,9,4,0,90,71,80.5
81276,1975,9,5,0,91,71,81
81276,1975,9,6,0.29,91,70,80.5
81276,1975,9,7,0,92,71,81.5
81276,1975,9,8,0.12,92,71,81.5
81276,1975,9,9,0,92,73,82.5
81276,1975,9,10,0,94,73,83.5
81276,1975,9,11,0,90,70,80
81276,1975,9,12,0,93,70,81.5
81276,1975,9,13,0,91,67,79
81276,1975,9,14,0,91,70,80.5
81276,1975,9,15,0.78,88,71,79.5
81276,1975,9,16,0.02,90,68,79
81276,1975,9,17,0,93,68,80.5
81276,1975,9,18,0.48,91,68,79.5
81276,1975,9,19,1.64,90,71,80.5
81276,1975,9,20,0.05,91,74,82.5
81276,1975,9,21,0,93,73,83
81276,1975,9,22,0.02,92,72,82
81276,1975,9,23,0.52,90,72,81
81276,1975,9,24,0,92,71,81.5
81276,1975,9,25,0,90,71,80.5
81276,1975,9,26,0,87,72,79.5
81276,1975,9,27,0,88,72,80
81276,1975,9,28,0,88,71,79.5
81276,1975,9,29,0.16,90,68,79
81276,1975,9,30,4.7,90,68,79
81276,1975,10,1,0,88,70,79
81276,1975,10,2,0.42,90,70,80
81276,1975,10,3,0.16,89,68,78.5
81276,1975,10,4,1.37,91,68,79.5
81276,1975,10,5,0,91,70,80.5
81276,1975,10,6,0,91,71,81
81276,1975,10,7,0,92,71,81.5
81276,1975,10,8,0.02,91,71,81
81276,1975,10,9,0,94,72,83
81276,1975,10,10,0.55,91,71,81
81276,1975,10,11,0.1,86,69,77.5
81276,1975,10,12,0,88,65,76.5
81276,1975,10,13,0,88,69,78.5
81276,1975,10,14,0.01,88,69,78.5
81276,1975,10,15,0,88,66,77
81276,1975,10,16,0,89,67,78
81276,1975,10,17,0,90,68,79
81276,1975,10,18,0.18,91,68,79.5
81276,1975,10,19,0,78,68,73
81276,1975,10,20,0,85,66,75.5
81276,1975,10,21,0,84,65,74.5
81276,1975,10,22,0,84,66,75
81276,1975,10,23,0.52,85,63,74
81276,1975,10,24,0,84,68,76
81276,1975,10,25,0,85,65,75
81276,1975,10,26,0,84,65,74.5
81276,1975,10,27,0,84,62,73
81276,1975,10,28,0.34,88,70,79
81276,1975,10,29,0.62,88,70,79
81276,1975,10,30,0.07,81,70,75.5
81276,1975,10,31,0,83,69,76
81276,1975,11,1,0,79,64,71.5
81276,1975,11,2,0,84,64,74
81276,1975,11,3,0.11,87,65,76
81276,1975,11,4,0,83,69,76
81276,1975,11,5,0.02,85,67,76
81276,1975,11,6,0.02,87,68,77.5
81276,1975,11,7,0.04,86,69,77.5
81276,1975,11,8,0,87,66,76.5
81276,1975,11,9,0.24,86,68,77
81276,1975,11,10,0,87,69,78
81276,1975,11,11,0.18,88,69,78.5
81276,1975,11,12,0,83,65,74
81276,1975,11,13,0,87,70,78.5
81276,1975,11,14,0,77,49,63
81276,1975,11,15,0,59,44,51.5
81276,1975,11,16,0,68,53,60.5
81276,1975,11,17,0,75,59,67
81276,1975,11,18,0.21,80,62,71
81276,1975,11,19,0,80,60,70
81276,1975,11,20,0,82,63,72.5
81276,1975,11,21,0,79,58,68.5
81276,1975,11,22,0,82,61,71.5
81276,1975,11,23,0,73,52,62.5
81276,1975,11,24,0,63,45,54
81276,1975,11,25,0,65,48,56.5
81276,1975,11,26,0,70,54,62
81276,1975,11,27,0,78,52,65
81276,1975,11,28,0,84,59,71.5
81276,1975,11,29,0,85,65,75
81276,1975,11,30,0,84,60,72
81276,1975,12,1,0,84,55,69.5
81276,1975,12,2,0,78,59,68.5
81276,1975,12,3,0,77,58,67.5
81276,1975,12,4,0,78,58,68
81276,1975,12,5,0,81,56,68.5
81276,1975,12,6,0,81,59,70
81276,1975,12,7,0,81,56,68.5
81276,1975,12,8,0,80,56,68
81276,1975,12,9,0,80,59,69.5
81276,1975,12,10,0,79,53,66
81276,1975,12,11,0,64,50,57
81276,1975,12,12,0,75,53,64
81276,1975,12,13,0,79,57,68
81276,1975,12,14,0,81,60,70.5
81276,1975,12,15,0,80,57,68.5
81276,1975,12,16,0,80,50,65
81276,1975,12,17,0,82,51,66.5
81276,1975,12,18,0,78,55,66.5
81276,1975,12,19,0,80,43,61.5
81276,1975,12,20,0,65,43,54
81276,1975,12,21,0.12,76,50,63
81276,1975,12,22,0,61,41,51
81276,1975,12,23,0,54,42,48
81276,1975,12,24,0,58,45,51.5
81276,1975,12,25,0,75,53,64
81276,1975,12,26,0,76,51,63.5
81276,1975,12,27,0,78,60,69
81276,1975,12,28,0,79,50,64.5
81276,1975,12,29,0,71,53,62
81276,1975,12,30,0,77,58,67.5
81276,1975,12,31,0.09,82,64,73
81276,1976,1,1,0.13,84,58,71
81276,1976,1,2,0,69,45,57
81276,1976,1,3,0,76,50,63
81276,1976,1,4,0,78,47,62.5
81276,1976,1,5,0,74,54,64
81276,1976,1,6,0,74,55,64.5
81276,1976,1,7,0,74,56,65
81276,1976,1,8,0,82,58,70
81276,1976,1,9,0,76,41,58.5
81276,1976,1,10,0,58,42,50
81276,1976,1,11,0,72,46,59
81276,1976,1,12,0,77,53,65
81276,1976,1,13,0,74,53,63.5
81276,1976,1,14,0,82,58,70
81276,1976,1,15,0,77,59,68
81276,1976,1,16,0,78,56,67
81276,1976,1,17,0,75,51,63
81276,1976,1,18,0,64,41,52.5
81276,1976,1,19,0,57,41,49
81276,1976,1,20,0,67,43,55
81276,1976,1,21,0.04,73,51,62
81276,1976,1,22,0,70,50,60
81276,1976,1,23,0,63,42,52.5
81276,1976,1,24,0,66,43,54.5
81276,1976,1,25,0,71,48,59.5
81276,1976,1,26,0,81,54,67.5
81276,1976,1,27,0,84,59,71.5
81276,1976,1,28,0.26,82,56,69
81276,1976,1,29,0,65,47,56
81276,1976,1,30,0,62,48,55
81276,1976,1,31,0,67,35,51
81276,1976,2,1,0,67,40,53.5
81276,1976,2,2,0.14,78,55,66.5
81276,1976,2,3,0,63,34,48.5
81276,1976,2,4,0,70,40,55
81276,1976,2,5,0,78,51,64.5
81276,1976,2,6,0.02,84,58,71
81276,1976,2,7,0,78,61,69.5
81276,1976,2,8,0,74,49,61.5
81276,1976,2,9,0,64,50,57
81276,1976,2,10,0,66,41,53.5
81276,1976,2,11,0,73,43,58
81276,1976,2,12,0,75,50,62.5
81276,1976,2,13,0,74,49,61.5
81276,1976,2,14,0,75,51,63
81276,1976,2,15,0,77,50,63.5
81276,1976,2,16,0,83,52,67.5
81276,1976,2,17,0,83,51,67
81276,1976,2,18,0,82,54,68
81276,1976,2,19,0,84,55,69.5
81276,1976,2,20,0,81,58,69.5
81276,1976,2,21,0,81,55,68
81276,1976,2,22,0,82,64,73
81276,1976,2,23,0.2,88,52,70
81276,1976,2,24,0,70,52,61
81276,1976,2,25,0.74,70,58,64
81276,1976,2,26,0.2,70,59,64.5
81276,1976,2,27,0.42,70,63,66.5
81276,1976,2,28,0.05,76,64,70
81276,1976,2,29,0.34,76,64,70
81276,1976,3,1,0.3,83,61,72
81276,1976,3,2,0,85,68,76.5
81276,1976,3,3,0,85,62,73.5
81276,1976,3,4,0,84,62,73
81276,1976,3,5,0,84,60,72
81276,1976,3,6,0,85,61,73
81276,1976,3,7,0,85,61,73
81276,1976,3,8,0,84,66,75
81276,1976,3,9,0,85,59,72
81276,1976,3,10,0,85,68,76.5
81276,1976,3,11,0,81,54,67.5
81276,1976,3,12,0,83,59,71
81276,1976,3,13,0,85,57,71
81276,1976,3,14,0,87,61,74
81276,1976,3,15,0,86,61,73.5
81276,1976,3,16,0,81,58,69.5
81276,1976,3,17,0,83,59,71
81276,1976,3,18,0,70,52,61
81276,1976,3,19,0,76,54,65
81276,1976,3,20,0,84,54,69
81276,1976,3,21,0,85,53,69
81276,1976,3,22,0,85,58,71.5
81276,1976,3,23,0,85,62,73.5
81276,1976,3,24,0,78,58,68
81276,1976,3,25,0,78,59,68.5
81276,1976,3,26,0,76,53,64.5
81276,1976,3,27,0,82,54,68
81276,1976,3,28,0,84,60,72
81276,1976,3,29,0,85,56,70.5
81276,1976,3,30,0,86,55,70.5
81276,1976,3,31,0,87,56,71.5
81276,1976,4,1,0,86,63,74.5
81276,1976,4,2,0.62,86,60,73
81276,1976,4,3,0,81,51,66
81276,1976,4,4,0,83,59,71
81276,1976,4,5,0,82,57,69.5
81276,1976,4,6,0.22,83,65,74
81276,1976,4,7,0.61,79,61,70
81276,1976,4,8,0,83,65,74
81276,1976,4,9,0.34,83,64,73.5
81276,1976,4,10,0,78,59,68.5
81276,1976,4,11,0,78,47,62.5
81276,1976,4,12,0,79,55,67
81276,1976,4,13,0,83,58,70.5
81276,1976,4,14,0,80,60,70
81276,1976,4,15,0,79,58,68.5
81276,1976,4,16,0,80,53,66.5
81276,1976,4,17,0,81,58,69.5
81276,1976,4,18,0,81,59,70
81276,1976,4,19,0,83,63,73
81276,1976,4,20,0,83,62,72.5
81276,1976,4,21,0,85,58,71.5
81276,1976,4,22,0,86,63,74.5
81276,1976,4,23,0,86,60,73
81276,1976,4,24,0,89,61,75
81276,1976,4,25,0,89,63,76
81276,1976,4,26,0,89,66,77.5
81276,1976,4,27,0,87,70,78.5
81276,1976,4,28,0,87,65,76
81276,1976,4,29,0,87,58,72.5
81276,1976,4,30,0,85,63,74
81276,1976,5,1,0,86,67,76.5
81276,1976,5,2,0.41,86,69,77.5
81276,1976,5,3,0.1,80,70,75
81276,1976,5,4,0.06,79,62,70.5
81276,1976,5,5,0,85,63,74
81276,1976,5,6,0,83,65,74
81276,1976,5,7,0,87,65,76
81276,1976,5,8,0,89,65,77
81276,1976,5,9,0.2,90,65,77.5
81276,1976,5,10,0.4,89,65,77
81276,1976,5,11,0,87,67,77
81276,1976,5,12,0.1,88,65,76.5
81276,1976,5,13,0,89,65,77
81276,1976,5,14,1.67,91,63,77
81276,1976,5,15,0,86,72,79
81276,1976,5,16,1.36,87,70,78.5
81276,1976,5,17,0.32,87,65,76
81276,1976,5,18,0,88,65,76.5
81276,1976,5,19,0,90,70,80
81276,1976,5,20,0,86,68,77
81276,1976,5,21,0,85,70,77.5
81276,1976,5,22,0.51,83,69,76
81276,1976,5,23,1.42,88,68,78
81276,1976,5,24,1.07,81,69,75
81276,1976,5,25,0,86,66,76
81276,1976,5,26,0,88,69,78.5
81276,1976,5,27,0,87,70,78.5
81276,1976,5,28,0,90,69,79.5
81276,1976,5,29,0.56,90,66,78
81276,1976,5,30,0.56,90,65,77.5
81276,1976,5,31,0,88,64,76
81276,1976,6,1,0,88,64,76
81276,1976,6,2,0.16,90,67,78.5
81276,1976,6,3,0.2,88,66,77
81276,1976,6,4,1.75,91,68,79.5
81276,1976,6,5,2.39,94,66,80
81276,1976,6,6,0,84,68,76
81276,1976,6,7,0,87,70,78.5
81276,1976,6,8,0,94,72,83
81276,1976,6,9,0,86,72,79
81276,1976,6,10,0,87,70,78.5
81276,1976,6,11,0.99,81,70,75.5
81276,1976,6,12,0,85,68,76.5
81276,1976,6,13,0,90,68,79
81276,1976,6,14,0,89,73,81
81276,1976,6,15,0.01,87,69,78
81276,1976,6,16,0,87,69,78
81276,1976,6,17,0,87,69,78
81276,1976,6,18,0,90,68,79
81276,1976,6,19,0,89,68,78.5
81276,1976,6,20,0.68,89,69,79
81276,1976,6,21,0,89,69,79
81276,1976,6,22,0,90,70,80
81276,1976,6,23,0,86,72,79
81276,1976,6,24,0.26,81,69,75
81276,1976,6,25,0,85,69,77
81276,1976,6,26,0,88,68,78
81276,1976,6,27,0.32,88,69,78.5
81276,1976,6,28,0.96,87,67,77
81276,1976,6,29,0.13,88,68,78
81276,1976,6,30,0,91,68,79.5
81276,1976,7,1,0,90,70,80
81276,1976,7,2,0,90,70,80
81276,1976,7,3,0.59,91,68,79.5
81276,1976,7,4,0,90,67,78.5
81276,1976,7,5,0,92,69,80.5
81276,1976,7,6,0,92,70,81
81276,1976,7,7,0.12,92,69,80.5
81276,1976,7,8,0.09,88,70,79
81276,1976,7,9,0.26,88,70,79
81276,1976,7,10,0,89,65,77
81276,1976,7,11,0,89,68,78.5
81276,1976,7,12,0.34,91,70,80.5
81276,1976,7,13,0,92,73,82.5
81276,1976,7,14,0,89,72,80.5
81276,1976,7,15,0,93,75,84
81276,1976,7,16,0,95,80,87.5
81276,1976,7,17,0,96,70,83
81276,1976,7,18,0,95,72,83.5
81276,1976,7,19,0,92,71,81.5
81276,1976,7,20,0,94,71,82.5
81276,1976,7,21,0,93,70,81.5
81276,1976,7,22,0,90,72,81
81276,1976,7,23,0.09,92,72,82
81276,1976,7,24,0.05,89,69,79
81276,1976,7,25,0.19,91,67,79
81276,1976,7,26,0,91,70,80.5
81276,1976,7,27,0.06,92,68,80
81276,1976,7,28,0.26,91,68,79.5
81276,1976,7,29,0.02,90,67,78.5
81276,1976,7,30,0,89,69,79
81276,1976,7,31,0,92,68,80
81276,1976,8,1,0.21,93,68,80.5
81276,1976,8,2,0.25,91,67,79
81276,1976,8,3,1.22,92,68,80
81276,1976,8,4,0.17,92,69,80.5
81276,1976,8,5,1.68,90,70,80
81276,1976,8,6,0,90,71,80.5
81276,1976,8,7,0,92,71,81.5
81276,1976,8,8,0,92,71,81.5
81276,1976,8,9,0.13,92,72,82
81276,1976,8,10,0,92,71,81.5
81276,1976,8,11,0.99,92,72,82
81276,1976,8,12,0,92,73,82.5
81276,1976,8,13,0,89,72,80.5
81276,1976,8,14,0,91,71,81
81276,1976,8,15,0.41,94,67,80.5
81276,1976,8,16,0.02,94,67,80.5
81276,1976,8,17,0,92,68,80
81276,1976,8,18,0.23,91,70,80.5
81276,1976,8,19,0.7,87,70,78.5
81276,1976,8,20,0.02,85,72,78.5
81276,1976,8,21,0,86,71,78.5
81276,1976,8,22,0,90,69,79.5
81276,1976,8,23,0,89,72,80.5
81276,1976,8,24,0,92,75,83.5
81276,1976,8,25,1.05,90,71,80.5
81276,1976,8,26,0.2,90,72,81
81276,1976,8,27,0,91,73,82
81276,1976,8,28,0.21,89,71,80
81276,1976,8,29,0,91,71,81
81276,1976,8,30,0,90,72,81
81276,1976,8,31,0,91,70,80.5
81276,1976,9,1,1.25,92,70,81
81276,1976,9,2,0.56,90,70,80
81276,1976,9,3,0,89,70,79.5
81276,1976,9,4,0,90,70,80
81276,1976,9,5,0,91,68,79.5
81276,1976,9,6,0,91,69,80
81276,1976,9,7,0.05,91,69,80
81276,1976,9,8,0.09,92,70,81
81276,1976,9,9,0,90,72,81
81276,1976,9,10,0,92,70,81
81276,1976,9,11,0,92,72,82
81276,1976,9,12,0,89,70,79.5
81276,1976,9,13,0.17,85,71,78
81276,1976,9,14,0.03,91,70,80.5
81276,1976,9,15,0,88,69,78.5
81276,1976,9,16,0,87,69,78
81276,1976,9,17,0,88,69,78.5
81276,1976,9,18,0.01,88,67,77.5
81276,1976,9,19,0,88,66,77
81276,1976,9,20,0,89,69,79
81276,1976,9,21,0,90,66,78
81276,1976,9,22,0,92,70,81
81276,1976,9,23,0.12,84,68,76
81276,1976,9,24,0,90,70,80
81276,1976,9,25,0.61,87,70,78.5
81276,1976,9,26,0,89,68,78.5
81276,1976,9,27,0,91,68,79.5
81276,1976,9,28,0,90,69,79.5
81276,1976,9,29,0,90,71,80.5
81276,1976,9,30,0.07,91,72,81.5
81276,1976,10,1,0.12,88,72,80
81276,1976,10,2,0,81,65,73
81276,1976,10,3,0,82,58,70
81276,1976,10,4,0,84,59,71.5
81276,1976,10,5,0,87,67,77
81276,1976,10,6,0,89,65,77
81276,1976,10,7,0,92,65,78.5
81276,1976,10,8,0,93,67,80
81276,1976,10,9,0,94,72,83
81276,1976,10,10,0,86,70,78
81276,1976,10,11,0,83,71,77
81276,1976,10,12,0.06,77,68,72.5
81276,1976,10,13,0,86,66,76
81276,1976,10,14,0,83,66,74.5
81276,1976,10,15,0,82,60,71
81276,1976,10,16,0,86,62,74
81276,1976,10,17,0,88,69,78.5
81276,1976,10,18,0,90,70,80
81276,1976,10,19,0,86,69,77.5
81276,1976,10,20,0,88,69,78.5
81276,1976,10,21,0,87,65,76
81276,1976,10,22,0,73,58,65.5
81276,1976,10,23,0,80,58,69
81276,1976,10,24,0,81,61,71
81276,1976,10,25,0,85,59,72
81276,1976,10,26,0.08,89,61,75
81276,1976,10,27,0,83,62,72.5
81276,1976,10,28,0,78,63,70.5
81276,1976,10,29,0,79,64,71.5
81276,1976,10,30,0,80,-99.9,-99.9
81276,1976,10,31,0,85,58,71.5
81276,1976,11,1,0,86,62,74
81276,1976,11,2,0,79,60,69.5
81276,1976,11,3,1.91,80,60,70
81276,1976,11,4,0.24,72,61,66.5
81276,1976,11,5,0,77,61,69
81276,1976,11,6,0,73,54,63.5
81276,1976,11,7,0,72,58,65
81276,1976,11,8,0,74,58,66
81276,1976,11,9,0,68,52,60
81276,1976,11,10,0,77,52,64.5
81276,1976,11,11,0,73,58,65.5
81276,1976,11,12,0,80,61,70.5
81276,1976,11,13,0,76,65,70.5
81276,1976,11,14,0,80,60,70
81276,1976,11,15,0,84,64,74
81276,1976,11,16,0,85,65,75
81276,1976,11,17,0,86,68,77
81276,1976,11,18,0,85,70,77.5
81276,1976,11,19,0,78,61,69.5
81276,1976,11,20,0,79,64,71.5
81276,1976,11,21,0,83,68,75.5
81276,1976,11,22,0.04,75,55,65
81276,1976,11,23,0,65,50,57.5
81276,1976,11,24,0,70,52,61
81276,1976,11,25,0,71,53,62
81276,1976,11,26,0,76,60,68
81276,1976,11,27,0,83,65,74
81276,1976,11,28,0,82,68,75
81276,1976,11,29,0,85,71,78
81276,1976,11,30,0.07,88,59,73.5
81276,1976,12,1,0.42,64,51,57.5
81276,1976,12,2,0.12,69,55,62
81276,1976,12,3,0.02,62,54,58
81276,1976,12,4,0,75,56,65.5
81276,1976,12,5,0,74,59,66.5
81276,1976,12,6,0.49,72,61,66.5
81276,1976,12,7,0.05,81,65,73
81276,1976,12,8,0,79,60,69.5
81276,1976,12,9,0,69,49,59
81276,1976,12,10,0,72,51,61.5
81276,1976,12,11,0,78,67,72.5
81276,1976,12,12,0.22,81,64,72.5
81276,1976,12,13,0,86,66,76
81276,1976,12,14,0,79,65,72
81276,1976,12,15,0.19,80,66,73
81276,1976,12,16,0.01,81,65,73
81276,1976,12,17,0,76,54,65
81276,1976,12,18,0,67,42,54.5
81276,1976,12,19,0,71,54,62.5
81276,1976,12,20,0,78,52,65
81276,1976,12,21,0,81,60,70.5
81276,1976,12,22,0,61,42,51.5
81276,1976,12,23,0,72,44,58
81276,1976,12,24,0.56,71,51,61
81276,1976,12,25,0,69,49,59
81276,1976,12,26,0.25,77,62,69.5
81276,1976,12,27,0.03,65,48,56.5
81276,1976,12,28,0,63,37,50
81276,1976,12,29,0.05,69,46,57.5
81276,1976,12,30,0,70,45,57.5
81276,1976,12,31,0,76,49,62.5
81276,1977,1,1,0,75,60,67.5
81276,1977,1,2,0,67,49,58
81276,1977,1,3,0.45,74,53,63.5
81276,1977,1,4,0.26,80,52,66
81276,1977,1,5,0,62,45,53.5
81276,1977,1,6,0,69,49,59
81276,1977,1,7,0,72,54,63
81276,1977,1,8,0,73,50,61.5
81276,1977,1,9,0,65,47,56
81276,1977,1,10,0,80,57,68.5
81276,1977,1,11,0.02,76,41,58.5
81276,1977,1,12,0,63,42,52.5
81276,1977,1,13,0,72,48,60
81276,1977,1,14,0,72,50,61
81276,1977,1,15,2,81,58,69.5
81276,1977,1,16,0.65,71,58,64.5
81276,1977,1,17,0.02,66,44,55
81276,1977,1,18,0,53,38,45.5
81276,1977,1,19,0.04,52,34,43
81276,1977,1,20,0,43,34,38.5
81276,1977,1,21,0,58,39,48.5
81276,1977,1,22,0,58,42,50
81276,1977,1,23,0,61,40,50.5
81276,1977,1,24,0,63,40,51.5
81276,1977,1,25,0,74,45,59.5
81276,1977,1,26,0,65,45,55
81276,1977,1,27,0,57,42,49.5
81276,1977,1,28,0.18,72,44,58
81276,1977,1,29,0,76,59,67.5
81276,1977,1,30,0,68,41,54.5
81276,1977,1,31,0,67,43,55
81276,1977,2,1,0.16,75,44,59.5
81276,1977,2,2,0,70,45,57.5
81276,1977,2,3,0,65,51,58
81276,1977,2,4,0,84,63,73.5
81276,1977,2,5,0,78,59,68.5
81276,1977,2,6,0,68,48,58
81276,1977,2,7,0,66,49,57.5
81276,1977,2,8,0.04,68,50,59
81276,1977,2,9,0,65,55,60
81276,1977,2,10,0,72,56,64
81276,1977,2,11,0,76,55,65.5
81276,1977,2,12,0,78,57,67.5
81276,1977,2,13,0,79,60,69.5
81276,1977,2,14,0,75,61,68
81276,1977,2,15,0.05,70,55,62.5
81276,1977,2,16,0,68,55,61.5
81276,1977,2,17,0,71,44,57.5
81276,1977,2,18,0,57,34,45.5
81276,1977,2,19,0,68,39,53.5
81276,1977,2,20,0,69,46,57.5
81276,1977,2,21,0,74,47,60.5
81276,1977,2,22,0,64,33,48.5
81276,1977,2,23,0,78,45,61.5
81276,1977,2,24,0,81,55,68
81276,1977,2,25,0.03,82,40,61
81276,1977,2,26,0,81,45,63
81276,1977,2,27,0,86,58,72
81276,1977,2,28,0.18,90,64,77
81276,1977,2,29,-99.99,-99.9,-99.9,-99.9
81276,1977,3,1,0.17,67,50,58.5
81276,1977,3,2,0,68,51,59.5
81276,1977,3,3,0,74,53,63.5
81276,1977,3,4,0,81,60,70.5
81276,1977,3,5,0,88,62,75
81276,1977,3,6,0,89,63,76
81276,1977,3,7,0,89,64,76.5
81276,1977,3,8,0,86,61,73.5
81276,1977,3,9,0,72,58,65
81276,1977,3,10,0,77,62,69.5
81276,1977,3,11,0.27,80,65,72.5
81276,1977,3,12,0,88,65,76.5
81276,1977,3,13,0,84,63,73.5
81276,1977,3,14,0,87,64,75.5
81276,1977,3,15,0,83,62,72.5
81276,1977,3,16,0,86,58,72
81276,1977,3,17,0,86,59,72.5
81276,1977,3,18,0,82,63,72.5
81276,1977,3,19,0,87,58,72.5
81276,1977,3,20,0,88,64,76
81276,1977,3,21,0,89,65,77
81276,1977,3,22,0,91,61,76
81276,1977,3,23,0,90,61,75.5
81276,1977,3,24,0,79,55,67
81276,1977,3,25,0.11,79,60,69.5
81276,1977,3,26,0,72,57,64.5
81276,1977,3,27,0,81,49,65
81276,1977,3,28,0,81,52,66.5
81276,1977,3,29,0,82,55,68.5
81276,1977,3,30,0,86,59,72.5
81276,1977,3,31,0,85,59,72
81276,1977,4,1,0,82,65,73.5
81276,1977,4,2,0,85,59,72
81276,1977,4,3,0,91,60,75.5
81276,1977,4,4,0,89,60,74.5
81276,1977,4,5,0,89,68,78.5
81276,1977,4,6,0,89,61,75
81276,1977,4,7,0,76,59,67.5
81276,1977,4,8,0,81,60,70.5
81276,1977,4,9,0,83,53,68
81276,1977,4,10,0,85,63,74
81276,1977,4,11,0,83,61,72
81276,1977,4,12,0,81,60,70.5
81276,1977,4,13,0,82,63,72.5
81276,1977,4,14,0,84,63,73.5
81276,1977,4,15,0.32,85,61,73
81276,1977,4,16,0,84,62,73
81276,1977,4,17,0,85,54,69.5
81276,1977,4,18,0,87,56,71.5
81276,1977,4,19,0,86,58,72
81276,1977,4,20,0,84,60,72
81276,1977,4,21,0,83,64,73.5
81276,1977,4,22,0.7,83,64,73.5
81276,1977,4,23,0,83,61,72
81276,1977,4,24,0,86,69,77.5
81276,1977,4,25,0.09,85,66,75.5
81276,1977,4,26,0,84,65,74.5
81276,1977,4,27,0,82,60,71
81276,1977,4,28,0,79,50,64.5
81276,1977,4,29,0,82,48,65
81276,1977,4,30,0,88,53,70.5
81276,1977,5,1,0,85,54,69.5
81276,1977,5,2,0,84,59,71.5
81276,1977,5,3,0,85,64,74.5
81276,1977,5,4,0,88,66,77
81276,1977,5,5,0,80,67,73.5
81276,1977,5,6,0.18,85,69,77
81276,1977,5,7,0,89,67,78
81276,1977,5,8,0,89,69,79
81276,1977,5,9,0.04,88,70,79
81276,1977,5,10,0.64,86,68,77
81276,1977,5,11,1.25,82,66,74
81276,1977,5,12,0,78,61,69.5
81276,1977,5,13,0,81,67,74
81276,1977,5,14,0,81,55,68
81276,1977,5,15,0,83,56,69.5
81276,1977,5,16,0,83,59,71
81276,1977,5,17,0,83,64,73.5
81276,1977,5,18,0,85,64,74.5
81276,1977,5,19,0,85,65,75
81276,1977,5,20,0,85,63,74
81276,1977,5,21,0,86,64,75
81276,1977,5,22,0,88,64,76
81276,1977,5,23,0,85,69,77
81276,1977,5,24,0,89,64,76.5
81276,1977,5,25,0,91,68,79.5
81276,1977,5,26,0,89,70,79.5
81276,1977,5,27,0,85,63,74
81276,1977,5,28,0,95,64,79.5
81276,1977,5,29,0.79,91,64,77.5
81276,1977,5,30,0.11,84,66,75
81276,1977,5,31,0,90,70,80
81276,1977,6,1,0,91,70,80.5
81276,1977,6,2,0.14,90,71,80.5
81276,1977,6,3,0.36,79,70,74.5
81276,1977,6,4,0.16,86,70,78
81276,1977,6,5,0,85,72,78.5
81276,1977,6,6,0.14,88,69,78.5
81276,1977,6,7,0.41,85,71,78
81276,1977,6,8,0,91,72,81.5
81276,1977,6,9,0,88,70,79
81276,1977,6,10,0.5,90,72,81
81276,1977,6,11,0,89,76,82.5
81276,1977,6,12,0,90,77,83.5
81276,1977,6,13,0,94,75,84.5
81276,1977,6,14,0.02,92,70,81
81276,1977,6,15,2.28,90,67,78.5
81276,1977,6,16,0.3,90,69,79.5
81276,1977,6,17,0,91,68,79.5
81276,1977,6,18,0,93,71,82
81276,1977,6,19,0,92,70,81
81276,1977,6,20,0.15,91,71,81
81276,1977,6,21,0.36,91,67,79
81276,1977,6,22,0,90,66,78
81276,1977,6,23,0,93,68,80.5
81276,1977,6,24,0,92,70,81
81276,1977,6,25,0.99,94,79,86.5
81276,1977,6,26,0,94,74,84
81276,1977,6,27,0,94,79,86.5
81276,1977,6,28,0,93,73,83
81276,1977,6,29,0,93,70,81.5
81276,1977,6,30,0.02,93,70,81.5
81276,1977,7,1,0.19,91,68,79.5
81276,1977,7,2,0.4,89,69,79
81276,1977,7,3,0,92,70,81
81276,1977,7,4,0,92,71,81.5
81276,1977,7,5,0,90,70,80
81276,1977,7,6,0,90,67,78.5
81276,1977,7,7,0,90,67,78.5
81276,1977,7,8,0,92,67,79.5
81276,1977,7,9,0,91,67,79
81276,1977,7,10,0,89,71,80
81276,1977,7,11,0.03,93,70,81.5
81276,1977,7,12,0,91,69,80
81276,1977,7,13,0,93,74,83.5
81276,1977,7,14,0.03,92,72,82
81276,1977,7,15,0,92,73,82.5
81276,1977,7,16,0.31,89,71,80
81276,1977,7,17,0.15,89,73,81
81276,1977,7,18,0.05,89,71,80
81276,1977,7,19,0,89,73,81
81276,1977,7,20,0.14,91,69,80
81276,1977,7,21,0,92,70,81
81276,1977,7,22,0,93,69,81
81276,1977,7,23,0,94,72,83
81276,1977,7,24,0,89,73,81
81276,1977,7,25,0.76,90,69,79.5
81276,1977,7,26,0,92,70,81
81276,1977,7,27,0,93,71,82
81276,1977,7,28,0,91,70,80.5
81276,1977,7,29,0,94,71,82.5
81276,1977,7,30,0,94,71,82.5
81276,1977,7,31,0,92,73,82.5
81276,1977,8,1,0,93,69,81
81276,1977,8,2,0.18,93,68,80.5
81276,1977,8,3,0,92,73,82.5
81276,1977,8,4,0,94,75,84.5
81276,1977,8,5,0,93,74,83.5
81276,1977,8,6,0.12,93,73,83
